Node Name,Node ID
          QualifiedName(0:XVType),NumericNodeId(i=12080)
          QualifiedName(0:ProgramDiagnosticDataType),NumericNodeId(i=894)
          QualifiedName(0:ProgramDiagnostic2DataType),NumericNodeId(i=15396)
          QualifiedName(0:Annotation),NumericNodeId(i=891)
        QualifiedName(0:ExpandedNodeId),NumericNodeId(i=18)
        QualifiedName(0:StatusCode),NumericNodeId(i=19)
        QualifiedName(0:DataValue),NumericNodeId(i=23)
        QualifiedName(0:DiagnosticInfo),NumericNodeId(i=25)
        QualifiedName(0:RsaEncryptedSecret),NumericNodeId(i=17545)
      QualifiedName(0:XML Schema),NumericNodeId(i=92)
        QualifiedName(0:Opc.Ua),NumericNodeId(i=8252)
          QualifiedName(0:NamespaceUri),NumericNodeId(i=8254)
          QualifiedName(0:Deprecated),NumericNodeId(i=15039)
          QualifiedName(0:KeyValuePair),NumericNodeId(i=14829)
          QualifiedName(0:EndpointType),NumericNodeId(i=16024)
          QualifiedName(0:RationalNumber),NumericNodeId(i=18860)
          QualifiedName(0:Vector),NumericNodeId(i=18863)
          QualifiedName(0:3DVector),NumericNodeId(i=18866)
          QualifiedName(0:CartesianCoordinates),NumericNodeId(i=18869)
          QualifiedName(0:3DCartesianCoordinates),NumericNodeId(i=19049)
          QualifiedName(0:Orientation),NumericNodeId(i=19052)
          QualifiedName(0:3DOrientation),NumericNodeId(i=19055)
          QualifiedName(0:Frame),NumericNodeId(i=19058)
          QualifiedName(0:3DFrame),NumericNodeId(i=19061)
          QualifiedName(0:IdentityMappingRuleType),NumericNodeId(i=15730)
          QualifiedName(0:CurrencyUnitType),NumericNodeId(i=23522)
          QualifiedName(0:TrustListDataType),NumericNodeId(i=12677)
          QualifiedName(0:DataTypeSchemaHeader),NumericNodeId(i=16027)
          QualifiedName(0:DataTypeDescription),NumericNodeId(i=14811)
          QualifiedName(0:StructureDescription),NumericNodeId(i=15591)
          QualifiedName(0:EnumDescription),NumericNodeId(i=15594)
          QualifiedName(0:SimpleTypeDescription),NumericNodeId(i=15585)
          QualifiedName(0:UABinaryFileDataType),NumericNodeId(i=15588)
          QualifiedName(0:DataSetMetaDataType),NumericNodeId(i=14805)
          QualifiedName(0:FieldMetaData),NumericNodeId(i=14808)
          QualifiedName(0:ConfigurationVersionDataType),NumericNodeId(i=14832)
          QualifiedName(0:PublishedDataSetDataType),NumericNodeId(i=16030)
          QualifiedName(0:PublishedDataSetSourceDataType),NumericNodeId(i=16033)
          QualifiedName(0:PublishedVariableDataType),NumericNodeId(i=14320)
          QualifiedName(0:PublishedDataItemsDataType),NumericNodeId(i=16037)
          QualifiedName(0:PublishedEventsDataType),NumericNodeId(i=16040)
          QualifiedName(0:DataSetWriterDataType),NumericNodeId(i=16047)
          QualifiedName(0:DataSetWriterTransportDataType),NumericNodeId(i=16050)
          QualifiedName(0:DataSetWriterMessageDataType),NumericNodeId(i=16053)
          QualifiedName(0:PubSubGroupDataType),NumericNodeId(i=16056)
          QualifiedName(0:WriterGroupDataType),NumericNodeId(i=21180)
          QualifiedName(0:WriterGroupTransportDataType),NumericNodeId(i=16062)
          QualifiedName(0:WriterGroupMessageDataType),NumericNodeId(i=16065)
          QualifiedName(0:PubSubConnectionDataType),NumericNodeId(i=16068)
          QualifiedName(0:ConnectionTransportDataType),NumericNodeId(i=16071)
          QualifiedName(0:NetworkAddressDataType),NumericNodeId(i=21183)
          QualifiedName(0:NetworkAddressUrlDataType),NumericNodeId(i=21186)
          QualifiedName(0:ReaderGroupDataType),NumericNodeId(i=21189)
          QualifiedName(0:ReaderGroupTransportDataType),NumericNodeId(i=16077)
          QualifiedName(0:ReaderGroupMessageDataType),NumericNodeId(i=16080)
          QualifiedName(0:DataSetReaderDataType),NumericNodeId(i=16083)
          QualifiedName(0:DataSetReaderTransportDataType),NumericNodeId(i=16086)
          QualifiedName(0:DataSetReaderMessageDataType),NumericNodeId(i=16089)
          QualifiedName(0:SubscribedDataSetDataType),NumericNodeId(i=16092)
          QualifiedName(0:TargetVariablesDataType),NumericNodeId(i=16095)
          QualifiedName(0:FieldTargetDataType),NumericNodeId(i=14835)
          QualifiedName(0:SubscribedDataSetMirrorDataType),NumericNodeId(i=16098)
          QualifiedName(0:PubSubConfigurationDataType),NumericNodeId(i=21192)
          QualifiedName(0:UadpWriterGroupMessageDataType),NumericNodeId(i=16104)
          QualifiedName(0:UadpDataSetWriterMessageDataType),NumericNodeId(i=16107)
          QualifiedName(0:UadpDataSetReaderMessageDataType),NumericNodeId(i=16110)
          QualifiedName(0:JsonWriterGroupMessageDataType),NumericNodeId(i=16113)
          QualifiedName(0:JsonDataSetWriterMessageDataType),NumericNodeId(i=16116)
          QualifiedName(0:JsonDataSetReaderMessageDataType),NumericNodeId(i=16119)
          QualifiedName(0:DatagramConnectionTransportDataType),NumericNodeId(i=17473)
          QualifiedName(0:DatagramWriterGroupTransportDataType),NumericNodeId(i=21195)
          QualifiedName(0:BrokerConnectionTransportDataType),NumericNodeId(i=15640)
          QualifiedName(0:BrokerWriterGroupTransportDataType),NumericNodeId(i=16125)
          QualifiedName(0:BrokerDataSetWriterTransportDataType),NumericNodeId(i=16144)
          QualifiedName(0:BrokerDataSetReaderTransportDataType),NumericNodeId(i=16147)
          QualifiedName(0:AliasNameDataType),NumericNodeId(i=23508)
          QualifiedName(0:RolePermissionType),NumericNodeId(i=16127)
          QualifiedName(0:DataTypeDefinition),NumericNodeId(i=18166)
          QualifiedName(0:StructureField),NumericNodeId(i=18169)
          QualifiedName(0:StructureDefinition),NumericNodeId(i=18172)
          QualifiedName(0:EnumDefinition),NumericNodeId(i=18175)
          QualifiedName(0:Argument),NumericNodeId(i=8285)
          QualifiedName(0:EnumValueType),NumericNodeId(i=8291)
          QualifiedName(0:EnumField),NumericNodeId(i=14826)
          QualifiedName(0:OptionSet),NumericNodeId(i=12759)
          QualifiedName(0:Union),NumericNodeId(i=12762)
          QualifiedName(0:TimeZoneDataType),NumericNodeId(i=8918)
          QualifiedName(0:ApplicationDescription),NumericNodeId(i=8300)
          QualifiedName(0:ServerOnNetwork),NumericNodeId(i=12201)
          QualifiedName(0:UserTokenPolicy),NumericNodeId(i=8297)
          QualifiedName(0:EndpointDescription),NumericNodeId(i=8303)
          QualifiedName(0:RegisteredServer),NumericNodeId(i=8417)
          QualifiedName(0:DiscoveryConfiguration),NumericNodeId(i=12894)
          QualifiedName(0:MdnsDiscoveryConfiguration),NumericNodeId(i=12897)
          QualifiedName(0:SignedSoftwareCertificate),NumericNodeId(i=8333)
          QualifiedName(0:UserIdentityToken),NumericNodeId(i=8306)
          QualifiedName(0:AnonymousIdentityToken),NumericNodeId(i=8309)
          QualifiedName(0:UserNameIdentityToken),NumericNodeId(i=8312)
          QualifiedName(0:X509IdentityToken),NumericNodeId(i=8315)
          QualifiedName(0:IssuedIdentityToken),NumericNodeId(i=8318)
          QualifiedName(0:AddNodesItem),NumericNodeId(i=8363)
          QualifiedName(0:AddReferencesItem),NumericNodeId(i=8366)
          QualifiedName(0:DeleteNodesItem),NumericNodeId(i=8369)
          QualifiedName(0:DeleteReferencesItem),NumericNodeId(i=8372)
          QualifiedName(0:RelativePathElement),NumericNodeId(i=12712)
          QualifiedName(0:RelativePath),NumericNodeId(i=12715)
          QualifiedName(0:EndpointConfiguration),NumericNodeId(i=8321)
          QualifiedName(0:ContentFilterElement),NumericNodeId(i=8564)
          QualifiedName(0:ContentFilter),NumericNodeId(i=8567)
          QualifiedName(0:FilterOperand),NumericNodeId(i=8570)
          QualifiedName(0:ElementOperand),NumericNodeId(i=8573)
          QualifiedName(0:LiteralOperand),NumericNodeId(i=8576)
          QualifiedName(0:AttributeOperand),NumericNodeId(i=8579)
          QualifiedName(0:SimpleAttributeOperand),NumericNodeId(i=8582)
          QualifiedName(0:HistoryEvent),NumericNodeId(i=8639)
          QualifiedName(0:MonitoringFilter),NumericNodeId(i=8702)
          QualifiedName(0:EventFilter),NumericNodeId(i=8708)
          QualifiedName(0:AggregateConfiguration),NumericNodeId(i=8711)
          QualifiedName(0:HistoryEventFieldList),NumericNodeId(i=8807)
          QualifiedName(0:BuildInfo),NumericNodeId(i=8327)
          QualifiedName(0:RedundantServerDataType),NumericNodeId(i=8843)
          QualifiedName(0:EndpointUrlListDataType),NumericNodeId(i=11951)
          QualifiedName(0:NetworkGroupDataType),NumericNodeId(i=11954)
          QualifiedName(0:SamplingIntervalDiagnosticsDataType),NumericNodeId(i=8846)
          QualifiedName(0:ServerDiagnosticsSummaryDataType),NumericNodeId(i=8849)
          QualifiedName(0:ServerStatusDataType),NumericNodeId(i=8852)
          QualifiedName(0:SessionDiagnosticsDataType),NumericNodeId(i=8855)
          QualifiedName(0:SessionSecurityDiagnosticsDataType),NumericNodeId(i=8858)
          QualifiedName(0:ServiceCounterDataType),NumericNodeId(i=8861)
          QualifiedName(0:StatusResult),NumericNodeId(i=8294)
          QualifiedName(0:SubscriptionDiagnosticsDataType),NumericNodeId(i=8864)
          QualifiedName(0:ModelChangeStructureDataType),NumericNodeId(i=8867)
          QualifiedName(0:SemanticChangeStructureDataType),NumericNodeId(i=8870)
          QualifiedName(0:Range),NumericNodeId(i=8873)
          QualifiedName(0:EUInformation),NumericNodeId(i=8876)
          QualifiedName(0:ComplexNumberType),NumericNodeId(i=12175)
          QualifiedName(0:DoubleComplexNumberType),NumericNodeId(i=12178)
          QualifiedName(0:AxisInformation),NumericNodeId(i=12083)
          QualifiedName(0:XVType),NumericNodeId(i=12086)
          QualifiedName(0:ProgramDiagnosticDataType),NumericNodeId(i=8882)
          QualifiedName(0:ProgramDiagnostic2DataType),NumericNodeId(i=15402)
          QualifiedName(0:Annotation),NumericNodeId(i=8879)
      QualifiedName(0:OPC Binary),NumericNodeId(i=93)
        QualifiedName(0:Opc.Ua),NumericNodeId(i=7617)
          QualifiedName(0:NamespaceUri),NumericNodeId(i=7619)
          QualifiedName(0:Deprecated),NumericNodeId(i=15037)
          QualifiedName(0:KeyValuePair),NumericNodeId(i=14873)
          QualifiedName(0:EndpointType),NumericNodeId(i=15734)
          QualifiedName(0:RationalNumber),NumericNodeId(i=18824)
          QualifiedName(0:Vector),NumericNodeId(i=18827)
          QualifiedName(0:3DVector),NumericNodeId(i=18830)
          QualifiedName(0:CartesianCoordinates),NumericNodeId(i=18833)
          QualifiedName(0:3DCartesianCoordinates),NumericNodeId(i=18836)
          QualifiedName(0:Orientation),NumericNodeId(i=18839)
          QualifiedName(0:3DOrientation),NumericNodeId(i=18842)
          QualifiedName(0:Frame),NumericNodeId(i=18845)
          QualifiedName(0:3DFrame),NumericNodeId(i=18848)
          QualifiedName(0:IdentityMappingRuleType),NumericNodeId(i=15738)
          QualifiedName(0:CurrencyUnitType),NumericNodeId(i=23514)
          QualifiedName(0:TrustListDataType),NumericNodeId(i=12681)
          QualifiedName(0:DataTypeSchemaHeader),NumericNodeId(i=15741)
          QualifiedName(0:DataTypeDescription),NumericNodeId(i=14855)
          QualifiedName(0:StructureDescription),NumericNodeId(i=15599)
          QualifiedName(0:EnumDescription),NumericNodeId(i=15602)
          QualifiedName(0:SimpleTypeDescription),NumericNodeId(i=15501)
          QualifiedName(0:UABinaryFileDataType),NumericNodeId(i=15521)
          QualifiedName(0:DataSetMetaDataType),NumericNodeId(i=14849)
          QualifiedName(0:FieldMetaData),NumericNodeId(i=14852)
          QualifiedName(0:ConfigurationVersionDataType),NumericNodeId(i=14876)
          QualifiedName(0:PublishedDataSetDataType),NumericNodeId(i=15766)
          QualifiedName(0:PublishedDataSetSourceDataType),NumericNodeId(i=15769)
          QualifiedName(0:PublishedVariableDataType),NumericNodeId(i=14324)
          QualifiedName(0:PublishedDataItemsDataType),NumericNodeId(i=15772)
          QualifiedName(0:PublishedEventsDataType),NumericNodeId(i=15775)
          QualifiedName(0:DataSetWriterDataType),NumericNodeId(i=15778)
          QualifiedName(0:DataSetWriterTransportDataType),NumericNodeId(i=15781)
          QualifiedName(0:DataSetWriterMessageDataType),NumericNodeId(i=15784)
          QualifiedName(0:PubSubGroupDataType),NumericNodeId(i=15787)
          QualifiedName(0:WriterGroupDataType),NumericNodeId(i=21156)
          QualifiedName(0:WriterGroupTransportDataType),NumericNodeId(i=15793)
          QualifiedName(0:WriterGroupMessageDataType),NumericNodeId(i=15854)
          QualifiedName(0:PubSubConnectionDataType),NumericNodeId(i=15857)
          QualifiedName(0:ConnectionTransportDataType),NumericNodeId(i=15860)
          QualifiedName(0:NetworkAddressDataType),NumericNodeId(i=21159)
          QualifiedName(0:NetworkAddressUrlDataType),NumericNodeId(i=21162)
          QualifiedName(0:ReaderGroupDataType),NumericNodeId(i=21165)
          QualifiedName(0:ReaderGroupTransportDataType),NumericNodeId(i=15866)
          QualifiedName(0:ReaderGroupMessageDataType),NumericNodeId(i=15869)
          QualifiedName(0:DataSetReaderDataType),NumericNodeId(i=15872)
          QualifiedName(0:DataSetReaderTransportDataType),NumericNodeId(i=15877)
          QualifiedName(0:DataSetReaderMessageDataType),NumericNodeId(i=15880)
          QualifiedName(0:SubscribedDataSetDataType),NumericNodeId(i=15883)
          QualifiedName(0:TargetVariablesDataType),NumericNodeId(i=15886)
          QualifiedName(0:FieldTargetDataType),NumericNodeId(i=21002)
          QualifiedName(0:SubscribedDataSetMirrorDataType),NumericNodeId(i=15889)
          QualifiedName(0:PubSubConfigurationDataType),NumericNodeId(i=21168)
          QualifiedName(0:UadpWriterGroupMessageDataType),NumericNodeId(i=15895)
          QualifiedName(0:UadpDataSetWriterMessageDataType),NumericNodeId(i=15898)
          QualifiedName(0:UadpDataSetReaderMessageDataType),NumericNodeId(i=15919)
          QualifiedName(0:JsonWriterGroupMessageDataType),NumericNodeId(i=15922)
          QualifiedName(0:JsonDataSetWriterMessageDataType),NumericNodeId(i=15925)
          QualifiedName(0:JsonDataSetReaderMessageDataType),NumericNodeId(i=15931)
          QualifiedName(0:DatagramConnectionTransportDataType),NumericNodeId(i=17469)
          QualifiedName(0:DatagramWriterGroupTransportDataType),NumericNodeId(i=21171)
          QualifiedName(0:BrokerConnectionTransportDataType),NumericNodeId(i=15524)
          QualifiedName(0:BrokerWriterGroupTransportDataType),NumericNodeId(i=15940)
          QualifiedName(0:BrokerDataSetWriterTransportDataType),NumericNodeId(i=15943)
          QualifiedName(0:BrokerDataSetReaderTransportDataType),NumericNodeId(i=15946)
          QualifiedName(0:AliasNameDataType),NumericNodeId(i=23502)
          QualifiedName(0:RolePermissionType),NumericNodeId(i=16131)
          QualifiedName(0:DataTypeDefinition),NumericNodeId(i=18178)
          QualifiedName(0:StructureField),NumericNodeId(i=18181)
          QualifiedName(0:StructureDefinition),NumericNodeId(i=18184)
          QualifiedName(0:EnumDefinition),NumericNodeId(i=18187)
          QualifiedName(0:Argument),NumericNodeId(i=7650)
          QualifiedName(0:EnumValueType),NumericNodeId(i=7656)
          QualifiedName(0:EnumField),NumericNodeId(i=14870)
          QualifiedName(0:OptionSet),NumericNodeId(i=12767)
          QualifiedName(0:Union),NumericNodeId(i=12770)
          QualifiedName(0:TimeZoneDataType),NumericNodeId(i=8914)
          QualifiedName(0:ApplicationDescription),NumericNodeId(i=7665)
          QualifiedName(0:ServerOnNetwork),NumericNodeId(i=12213)
          QualifiedName(0:UserTokenPolicy),NumericNodeId(i=7662)
          QualifiedName(0:EndpointDescription),NumericNodeId(i=7668)
          QualifiedName(0:RegisteredServer),NumericNodeId(i=7782)
          QualifiedName(0:DiscoveryConfiguration),NumericNodeId(i=12902)
          QualifiedName(0:MdnsDiscoveryConfiguration),NumericNodeId(i=12905)
          QualifiedName(0:SignedSoftwareCertificate),NumericNodeId(i=7698)
          QualifiedName(0:UserIdentityToken),NumericNodeId(i=7671)
          QualifiedName(0:AnonymousIdentityToken),NumericNodeId(i=7674)
          QualifiedName(0:UserNameIdentityToken),NumericNodeId(i=7677)
          QualifiedName(0:X509IdentityToken),NumericNodeId(i=7680)
          QualifiedName(0:IssuedIdentityToken),NumericNodeId(i=7683)
          QualifiedName(0:AddNodesItem),NumericNodeId(i=7728)
          QualifiedName(0:AddReferencesItem),NumericNodeId(i=7731)
          QualifiedName(0:DeleteNodesItem),NumericNodeId(i=7734)
          QualifiedName(0:DeleteReferencesItem),NumericNodeId(i=7737)
          QualifiedName(0:RelativePathElement),NumericNodeId(i=12718)
          QualifiedName(0:RelativePath),NumericNodeId(i=12721)
          QualifiedName(0:EndpointConfiguration),NumericNodeId(i=7686)
          QualifiedName(0:ContentFilterElement),NumericNodeId(i=7929)
          QualifiedName(0:ContentFilter),NumericNodeId(i=7932)
          QualifiedName(0:FilterOperand),NumericNodeId(i=7935)
          QualifiedName(0:ElementOperand),NumericNodeId(i=7938)
          QualifiedName(0:LiteralOperand),NumericNodeId(i=7941)
          QualifiedName(0:AttributeOperand),NumericNodeId(i=7944)
          QualifiedName(0:SimpleAttributeOperand),NumericNodeId(i=7947)
          QualifiedName(0:HistoryEvent),NumericNodeId(i=8004)
          QualifiedName(0:MonitoringFilter),NumericNodeId(i=8067)
          QualifiedName(0:EventFilter),NumericNodeId(i=8073)
          QualifiedName(0:AggregateConfiguration),NumericNodeId(i=8076)
          QualifiedName(0:HistoryEventFieldList),NumericNodeId(i=8172)
          QualifiedName(0:BuildInfo),NumericNodeId(i=7692)
          QualifiedName(0:RedundantServerDataType),NumericNodeId(i=8208)
          QualifiedName(0:EndpointUrlListDataType),NumericNodeId(i=11959)
          QualifiedName(0:NetworkGroupDataType),NumericNodeId(i=11962)
          QualifiedName(0:SamplingIntervalDiagnosticsDataType),NumericNodeId(i=8211)
          QualifiedName(0:ServerDiagnosticsSummaryDataType),NumericNodeId(i=8214)
          QualifiedName(0:ServerStatusDataType),NumericNodeId(i=8217)
          QualifiedName(0:SessionDiagnosticsDataType),NumericNodeId(i=8220)
          QualifiedName(0:SessionSecurityDiagnosticsDataType),NumericNodeId(i=8223)
          QualifiedName(0:ServiceCounterDataType),NumericNodeId(i=8226)
          QualifiedName(0:StatusResult),NumericNodeId(i=7659)
          QualifiedName(0:SubscriptionDiagnosticsDataType),NumericNodeId(i=8229)
          QualifiedName(0:ModelChangeStructureDataType),NumericNodeId(i=8232)
          QualifiedName(0:SemanticChangeStructureDataType),NumericNodeId(i=8235)
          QualifiedName(0:Range),NumericNodeId(i=8238)
          QualifiedName(0:EUInformation),NumericNodeId(i=8241)
          QualifiedName(0:ComplexNumberType),NumericNodeId(i=12183)
          QualifiedName(0:DoubleComplexNumberType),NumericNodeId(i=12186)
          QualifiedName(0:AxisInformation),NumericNodeId(i=12091)
          QualifiedName(0:XVType),NumericNodeId(i=12094)
          QualifiedName(0:ProgramDiagnosticDataType),NumericNodeId(i=8247)
          QualifiedName(0:ProgramDiagnostic2DataType),NumericNodeId(i=15398)
          QualifiedName(0:Annotation),NumericNodeId(i=8244)
    QualifiedName(0:ReferenceTypes),NumericNodeId(i=91)
      QualifiedName(0:References),NumericNodeId(i=31)
        QualifiedName(0:NonHierarchicalReferences),NumericNodeId(i=32)
          QualifiedName(0:HasModellingRule),NumericNodeId(i=37)
          QualifiedName(0:HasEncoding),NumericNodeId(i=38)
          QualifiedName(0:HasDescription),NumericNodeId(i=39)
          QualifiedName(0:HasTypeDefinition),NumericNodeId(i=40)
          QualifiedName(0:GeneratesEvent),NumericNodeId(i=41)
            QualifiedName(0:AlwaysGeneratesEvent),NumericNodeId(i=3065)
          QualifiedName(0:FromState),NumericNodeId(i=51)
          QualifiedName(0:ToState),NumericNodeId(i=52)
          QualifiedName(0:HasCause),NumericNodeId(i=53)
          QualifiedName(0:HasEffect),NumericNodeId(i=54)
            QualifiedName(0:HasEffectDisable),NumericNodeId(i=17276)
            QualifiedName(0:HasEffectEnable),NumericNodeId(i=17983)
            QualifiedName(0:HasEffectSuppressed),NumericNodeId(i=17984)
            QualifiedName(0:HasEffectUnsuppressed),NumericNodeId(i=17985)
          QualifiedName(0:HasSubStateMachine),NumericNodeId(i=117)
          QualifiedName(0:HasDictionaryEntry),NumericNodeId(i=17597)
          QualifiedName(0:HasInterface),NumericNodeId(i=17603)
          QualifiedName(0:HasTrueSubState),NumericNodeId(i=9004)
          QualifiedName(0:HasFalseSubState),NumericNodeId(i=9005)
          QualifiedName(0:HasCondition),NumericNodeId(i=9006)
        QualifiedName(0:HierarchicalReferences),NumericNodeId(i=33)
          QualifiedName(0:HasChild),NumericNodeId(i=34)
            QualifiedName(0:Aggregates),NumericNodeId(i=44)
              QualifiedName(0:HasProperty),NumericNodeId(i=46)
              QualifiedName(0:HasComponent),NumericNodeId(i=47)
                QualifiedName(0:HasOrderedComponent),NumericNodeId(i=49)
                QualifiedName(0:HasArgumentDescription),NumericNodeId(i=129)
                  QualifiedName(0:HasOptionalInputArgumentDescription),NumericNodeId(i=131)
                QualifiedName(0:HasGuard),NumericNodeId(i=15112)
                QualifiedName(0:HasAddIn),NumericNodeId(i=17604)
                QualifiedName(0:HasAlarmSuppressionGroup),NumericNodeId(i=16361)
              QualifiedName(0:HasHistoricalConfiguration),NumericNodeId(i=56)
            QualifiedName(0:HasSubtype),NumericNodeId(i=45)
          QualifiedName(0:Organizes),NumericNodeId(i=35)
            QualifiedName(0:AlarmGroupMember),NumericNodeId(i=16362)
          QualifiedName(0:HasEventSource),NumericNodeId(i=36)
            QualifiedName(0:HasNotifier),NumericNodeId(i=48)
    QualifiedName(0:EventTypes),NumericNodeId(i=3048)
      QualifiedName(0:BaseEventType),NumericNodeId(i=2041)
        QualifiedName(0:EventId),NumericNodeId(i=2042)
        QualifiedName(0:EventType),NumericNodeId(i=2043)
        QualifiedName(0:SourceNode),NumericNodeId(i=2044)
        QualifiedName(0:SourceName),NumericNodeId(i=2045)
        QualifiedName(0:Time),NumericNodeId(i=2046)
        QualifiedName(0:ReceiveTime),NumericNodeId(i=2047)
        QualifiedName(0:LocalTime),NumericNodeId(i=3190)
        QualifiedName(0:Message),NumericNodeId(i=2050)
        QualifiedName(0:Severity),NumericNodeId(i=2051)
        QualifiedName(0:AuditEventType),NumericNodeId(i=2052)
          QualifiedName(0:ActionTimeStamp),NumericNodeId(i=2053)
          QualifiedName(0:Status),NumericNodeId(i=2054)
          QualifiedName(0:ServerId),NumericNodeId(i=2055)
          QualifiedName(0:ClientAuditEntryId),NumericNodeId(i=2056)
          QualifiedName(0:ClientUserId),NumericNodeId(i=2057)
          QualifiedName(0:AuditSecurityEventType),NumericNodeId(i=2058)
            QualifiedName(0:StatusCodeId),NumericNodeId(i=17615)
            QualifiedName(0:AuditChannelEventType),NumericNodeId(i=2059)
              QualifiedName(0:SecureChannelId),NumericNodeId(i=2745)
              QualifiedName(0:AuditOpenSecureChannelEventType),NumericNodeId(i=2060)
                QualifiedName(0:ClientCertificate),NumericNodeId(i=2061)
                QualifiedName(0:ClientCertificateThumbprint),NumericNodeId(i=2746)
                QualifiedName(0:RequestType),NumericNodeId(i=2062)
                QualifiedName(0:SecurityPolicyUri),NumericNodeId(i=2063)
                QualifiedName(0:SecurityMode),NumericNodeId(i=2065)
                QualifiedName(0:RequestedLifetime),NumericNodeId(i=2066)
            QualifiedName(0:AuditSessionEventType),NumericNodeId(i=2069)
              QualifiedName(0:SessionId),NumericNodeId(i=2070)
              QualifiedName(0:AuditCreateSessionEventType),NumericNodeId(i=2071)
                QualifiedName(0:SecureChannelId),NumericNodeId(i=2072)
                QualifiedName(0:ClientCertificate),NumericNodeId(i=2073)
                QualifiedName(0:ClientCertificateThumbprint),NumericNodeId(i=2747)
                QualifiedName(0:RevisedSessionTimeout),NumericNodeId(i=2074)
                QualifiedName(0:AuditUrlMismatchEventType),NumericNodeId(i=2748)
                  QualifiedName(0:EndpointUrl),NumericNodeId(i=2749)
              QualifiedName(0:AuditActivateSessionEventType),NumericNodeId(i=2075)
                QualifiedName(0:ClientSoftwareCertificates),NumericNodeId(i=2076)
                QualifiedName(0:UserIdentityToken),NumericNodeId(i=2077)
                QualifiedName(0:SecureChannelId),NumericNodeId(i=11485)
              QualifiedName(0:AuditCancelEventType),NumericNodeId(i=2078)
                QualifiedName(0:RequestHandle),NumericNodeId(i=2079)
            QualifiedName(0:AuditCertificateEventType),NumericNodeId(i=2080)
              QualifiedName(0:Certificate),NumericNodeId(i=2081)
              QualifiedName(0:AuditCertificateDataMismatchEventType),NumericNodeId(i=2082)
                QualifiedName(0:InvalidHostname),NumericNodeId(i=2083)
                QualifiedName(0:InvalidUri),NumericNodeId(i=2084)
              QualifiedName(0:AuditCertificateExpiredEventType),NumericNodeId(i=2085)
              QualifiedName(0:AuditCertificateInvalidEventType),NumericNodeId(i=2086)
              QualifiedName(0:AuditCertificateUntrustedEventType),NumericNodeId(i=2087)
              QualifiedName(0:AuditCertificateRevokedEventType),NumericNodeId(i=2088)
              QualifiedName(0:AuditCertificateMismatchEventType),NumericNodeId(i=2089)
          QualifiedName(0:AuditNodeManagementEventType),NumericNodeId(i=2090)
            QualifiedName(0:AuditAddNodesEventType),NumericNodeId(i=2091)
              QualifiedName(0:NodesToAdd),NumericNodeId(i=2092)
            QualifiedName(0:AuditDeleteNodesEventType),NumericNodeId(i=2093)
              QualifiedName(0:NodesToDelete),NumericNodeId(i=2094)
            QualifiedName(0:AuditAddReferencesEventType),NumericNodeId(i=2095)
              QualifiedName(0:ReferencesToAdd),NumericNodeId(i=2096)
            QualifiedName(0:AuditDeleteReferencesEventType),NumericNodeId(i=2097)
              QualifiedName(0:ReferencesToDelete),NumericNodeId(i=2098)
          QualifiedName(0:AuditUpdateEventType),NumericNodeId(i=2099)
            QualifiedName(0:AuditWriteUpdateEventType),NumericNodeId(i=2100)
              QualifiedName(0:AttributeId),NumericNodeId(i=2750)
              QualifiedName(0:IndexRange),NumericNodeId(i=2101)
              QualifiedName(0:OldValue),NumericNodeId(i=2102)
              QualifiedName(0:NewValue),NumericNodeId(i=2103)
            QualifiedName(0:AuditHistoryUpdateEventType),NumericNodeId(i=2104)
              QualifiedName(0:ParameterDataTypeId),NumericNodeId(i=2751)
              QualifiedName(0:AuditHistoryEventUpdateEventType),NumericNodeId(i=2999)
                QualifiedName(0:UpdatedNode),NumericNodeId(i=3025)
                QualifiedName(0:PerformInsertReplace),NumericNodeId(i=3028)
                QualifiedName(0:Filter),NumericNodeId(i=3003)
                QualifiedName(0:NewValues),NumericNodeId(i=3029)
                QualifiedName(0:OldValues),NumericNodeId(i=3030)
              QualifiedName(0:AuditHistoryValueUpdateEventType),NumericNodeId(i=3006)
                QualifiedName(0:UpdatedNode),NumericNodeId(i=3026)
                QualifiedName(0:PerformInsertReplace),NumericNodeId(i=3031)
                QualifiedName(0:NewValues),NumericNodeId(i=3032)
                QualifiedName(0:OldValues),NumericNodeId(i=3033)
              QualifiedName(0:AuditHistoryAnnotationUpdateEventType),NumericNodeId(i=19095)
                QualifiedName(0:PerformInsertReplace),NumericNodeId(i=19293)
                QualifiedName(0:NewValues),NumericNodeId(i=19294)
                QualifiedName(0:OldValues),NumericNodeId(i=19295)
              QualifiedName(0:AuditHistoryDeleteEventType),NumericNodeId(i=3012)
                QualifiedName(0:UpdatedNode),NumericNodeId(i=3027)
                QualifiedName(0:AuditHistoryRawModifyDeleteEventType),NumericNodeId(i=3014)
                  QualifiedName(0:IsDeleteModified),NumericNodeId(i=3015)
                  QualifiedName(0:StartTime),NumericNodeId(i=3016)
                  QualifiedName(0:EndTime),NumericNodeId(i=3017)
                  QualifiedName(0:OldValues),NumericNodeId(i=3034)
                QualifiedName(0:AuditHistoryAtTimeDeleteEventType),NumericNodeId(i=3019)
                  QualifiedName(0:ReqTimes),NumericNodeId(i=3020)
                  QualifiedName(0:OldValues),NumericNodeId(i=3021)
                QualifiedName(0:AuditHistoryEventDeleteEventType),NumericNodeId(i=3022)
